    Tev(Myr)       type        Mo          Mt      L          R       Teff          Mc          Menv            Renv            epoch    spin         
   3251.3093      6.0000      1.4323      1.3493   4222.1025    236.7214   3037.6172      0.5185      0.0697  83.076E-02   -522.8793  1.5939E-02
   3251.3145      6.0000      1.4323      1.3486   4228.6392    237.0205   3036.8743      0.5187      0.0697  82.984E-02   -522.8793  1.5836E-02
   3251.3193      6.0000      1.4323      1.3478   4235.1934    237.3204   3036.1301      0.5189      0.0697  82.891E-02   -522.8793  1.5734E-02
   3251.3245      6.0000      1.4323      1.3471   4241.7642    237.6210   3035.3850      0.5191      0.0697  82.797E-02   -522.8793  1.5632E-02
   3251.3293      6.0000      1.4323      1.3463   4248.3521    237.9225   3034.6387      0.5193      0.0696  82.704E-02   -522.8793  1.5530E-02
   3251.3345      6.0000      1.4323      1.3456   4254.9565    238.2247   3033.8914      0.5195      0.0696  82.610E-02   -522.8793  1.5429E-02
   3251.3394      6.0000      1.4323      1.3448   4261.5786    238.5276   3033.1431      0.5197      0.0696  82.516E-02   -522.8793  1.5327E-02
   3251.3445      6.0000      1.4323      1.3441   4268.2178    238.8314   3032.3936      0.5199      0.0696  82.422E-02   -522.8793  1.5227E-02
   3251.3494      6.0000      1.4323      1.3433   4274.8745    239.1359   3031.6428      0.5200      0.0696  82.327E-02   -522.8793  1.5126E-02
   3251.3545      6.0000      1.4323      1.3425   4281.5483    239.4413   3030.8911      0.5202      0.0696  82.232E-02   -522.8793  1.5026E-02
   3251.3594      6.0000      1.4323      1.3418   4288.2393    239.7474   3030.1382      0.5204      0.0696  82.137E-02   -522.8793  1.4926E-02
   3251.3645      6.0000      1.4323      1.3410   4294.9478    240.0543   3029.3843      0.5206      0.0695  82.041E-02   -522.8793  1.4827E-02
   3251.3694      6.0000      1.4323      1.3402   4301.6743    240.3620   3028.6292      0.5208      0.0695  81.945E-02   -522.8793  1.4728E-02
   3251.3743      6.0000      1.4323      1.3395   4308.4180    240.6705   3027.8728      0.5210      0.0695  81.849E-02   -522.8793  1.4629E-02
   3251.3794      6.0000      1.4323      1.3387   4315.1792    240.9798   3027.1152      0.5212      0.0695  81.753E-02   -522.8793  1.4531E-02
   3251.3843      6.0000      1.4323      1.3379   4321.9580    241.2900   3026.3567      0.5214      0.0695  81.656E-02   -522.8793  1.4433E-02
   3251.3894      6.0000      1.4323      1.3371   4328.7549    241.6009   3025.5972      0.5216      0.0695  81.559E-02   -522.8793  1.4335E-02
   3251.3943      6.0000      1.4323      1.3364   4335.5698    241.9126   3024.8362      0.5217      0.0695  81.462E-02   -522.8793  1.4238E-02
   3251.3994      6.0000      1.4323      1.3356   4342.4023    242.2252   3024.0742      0.5219      0.0694  81.364E-02   -522.8793  1.4140E-02
   3251.4043      6.0000      1.4323      1.3348   4349.2529    242.5386   3023.3110      0.5221      0.0694  81.266E-02   -522.8793  1.4044E-02
   3251.4094      6.0000      1.4323      1.3340   4356.1211    242.8528   3022.5469      0.5223      0.0694  81.168E-02   -522.8793  1.3947E-02
   3251.4143      6.0000      1.4323      1.3332   4363.0078    243.1678   3021.7812      0.5225      0.0694  81.069E-02   -522.8793  1.3851E-02
   3251.4194      6.0000      1.4323      1.3324   4369.9126    243.4837   3021.0146      0.5227      0.0694  80.971E-02   -522.8793  1.3756E-02
   3251.4243      6.0000      1.4323      1.3316   4376.8354    243.8004   3020.2468      0.5229      0.0694  80.872E-02   -522.8793  1.3660E-02
   3251.4294      6.0000      1.4323      1.3308   4383.7769    244.1180   3019.4780      0.5231      0.0694  80.772E-02   -522.8793  1.3565E-02
   3251.4343      6.0000      1.4323      1.3300   4390.7368    244.4363   3018.7078      0.5233      0.0693  80.672E-02   -522.8793  1.3471E-02
   3251.4395      6.0000      1.4323      1.3292   4397.7148    244.7556   3017.9365      0.5235      0.0693  80.572E-02   -522.8793  1.3376E-02
   3251.4443      6.0000      1.4323      1.3284   4404.7114    245.0756   3017.1638      0.5237      0.0693  80.472E-02   -522.8793  1.3282E-02
   3251.4495      6.0000      1.4323      1.3276   4411.7266    245.3966   3016.3901      0.5239      0.0693  80.371E-02   -522.8793  1.3189E-02
   3251.4543      6.0000      1.4323      1.3268   4418.7607    245.7184   3015.6152      0.5241      0.0693  80.270E-02   -522.8793  1.3095E-02
   3251.4595      6.0000      1.4323      1.3259   4425.8130    246.0410   3014.8391      0.5243      0.0693  80.169E-02   -522.8793  1.3003E-02
   3251.4644      6.0000      1.4323      1.3251   4432.8843    246.3645   3014.0618      0.5245      0.0693  80.067E-02   -522.8793  1.2910E-02
   3251.4695      6.0000      1.4323      1.3243   4439.9746    246.6889   3013.2832      0.5246      0.0692  79.965E-02   -522.8793  1.2818E-02
   3251.4744      6.0000      1.4323      1.3235   4447.0835    247.0141   3012.5037      0.5248      0.0692  79.863E-02   -522.8793  1.2726E-02
   3251.4795      6.0000      1.4323      1.3226   4454.2119    247.3402   3011.7227      0.5250      0.0692  79.760E-02   -522.8793  1.2634E-02
   3251.4844      6.0000      1.4323      1.3218   4461.3589    247.6672   3010.9404      0.5252      0.0692  79.657E-02   -522.8793  1.2543E-02
   3251.4895      6.0000      1.4323      1.3210   4468.5254    247.9951   3010.1570      0.5254      0.0692  79.554E-02   -522.8793  1.2452E-02
   3251.4944      6.0000      1.4323      1.3201   4475.7109    248.3238   3009.3723      0.5256      0.0692  79.451E-02   -522.8793  1.2362E-02
   3251.4993      6.0000      1.4323      1.3193   4482.9155    248.6535   3008.5864      0.5258      0.0692  79.347E-02   -522.8793  1.2272E-02
   3251.5044      6.0000      1.4323      1.3184   4490.1396    248.9840   3007.7993      0.5260      0.0691  79.242E-02   -522.8793  1.2182E-02
   3251.5093      6.0000      1.4323      1.3176   4497.3833    249.3154   3007.0110      0.5262      0.0691  79.138E-02   -522.8793  1.2092E-02
   3251.5144      6.0000      1.4323      1.3167   4504.6465    249.6477   3006.2214      0.5264      0.0691  79.033E-02   -522.8793  1.2003E-02
   3251.5193      6.0000      1.4323      1.3159   4511.9287    249.9810   3005.4307      0.5266      0.0691  78.928E-02   -522.8793  1.1914E-02
   3251.5244      6.0000      1.4323      1.3150   4519.2314    250.3151   3004.6387      0.5268      0.0691  78.822E-02   -522.8793  1.1826E-02
   3251.5293      6.0000      1.4323      1.3142   4526.5532    250.6501   3003.8452      0.5270      0.0691  78.716E-02   -522.8793  1.1738E-02
   3251.5344      6.0000      1.4323      1.3133   4533.8950    250.9861   3003.0505      0.5272      0.0691  78.610E-02   -522.8793  1.1650E-02
   3251.5393      6.0000      1.4323      1.3124   4541.2568    251.3230   3002.2546      0.5274      0.0690  78.503E-02   -522.8793  1.1563E-02
   3251.5444      6.0000      1.4323      1.3116   4548.6382    251.6608   3001.4575      0.5276      0.0690  78.396E-02   -522.8793  1.1476E-02
   3251.5493      6.0000      1.4323      1.3107   4556.0400    251.9995   3000.6592      0.5278      0.0690  78.289E-02   -522.8793  1.1389E-02
   3251.5544      6.0000      1.4323      1.3098   4563.4614    252.3391   2999.8594      0.5280      0.0690  78.181E-02   -522.8793  1.1303E-02
   3251.5593      6.0000      1.4323      1.3090   4570.9033    252.6797   2999.0583      0.5282      0.0690  78.073E-02   -522.8793  1.1217E-02
   3251.5645      6.0000      1.4323      1.3081   4578.3657    253.0213   2998.2561      0.5284      0.0690  77.965E-02   -522.8793  1.1131E-02
   3251.5693      6.0000      1.4323      1.3072   4585.8481    253.3637   2997.4524      0.5286      0.0689  77.856E-02   -522.8793  1.1046E-02
   3251.5745      6.0000      1.4323      1.3063   4593.3511    253.7071   2996.6475      0.5288      0.0689  77.747E-02   -522.8793  1.0961E-02
   3251.5793      6.0000      1.4323      1.3054   4600.8740    254.0515   2995.8413      0.5290      0.0689  77.637E-02   -522.8793  1.0876E-02
   3251.5845      6.0000      1.4323      1.3045   4608.4180    254.3968   2995.0339      0.5292      0.0689  77.527E-02   -522.8793  1.0792E-02
   3251.5894      6.0000      1.4323      1.3036   4615.9824    254.7431   2994.2251      0.5294      0.0689  77.417E-02   -522.8793  1.0708E-02
   3251.5945      6.0000      1.4323      1.3027   4623.5679    255.0903   2993.4148      0.5296      0.0689  77.307E-02   -522.8793  1.0625E-02
   3251.5994      6.0000      1.4323      1.3018   4631.1738    255.4386   2992.6033      0.5298      0.0689  77.196E-02   -522.8793  1.0542E-02
   3251.6045      6.0000      1.4323      1.3009   4638.8008    255.7877   2991.7905      0.5300      0.0688  77.084E-02   -522.8793  1.0459E-02
   3251.6094      6.0000      1.4323      1.3000   4646.4487    256.1379   2990.9763      0.5303      0.0688  76.973E-02   -522.8793  1.0376E-02
   3251.6145      6.0000      1.4323      1.2991   4654.1177    256.4890   2990.1609      0.5305      0.0688  76.861E-02   -522.8793  1.0294E-02
   3251.6194      6.0000      1.4323      1.2981   4661.8076    256.8411   2989.3440      0.5307      0.0688  76.748E-02   -522.8793  1.0212E-02
   3251.6243      6.0000      1.4323      1.2972   4669.5190    257.1942   2988.5259      0.5309      0.0688  76.636E-02   -522.8793  1.0131E-02
   3251.6294      6.0000      1.4323      1.2963   4677.2515    257.5483   2987.7063      0.5311      0.0688  76.522E-02   -522.8793  1.0050E-02
   3251.6343      6.0000      1.4323      1.2954   4685.0054    257.9034   2986.8855      0.5313      0.0687  76.409E-02   -522.8793  9.9694E-03
   3251.6394      6.0000      1.4323      1.2944   4692.7808    258.2595   2986.0632      0.5315      0.0687  76.295E-02   -522.8793  9.8890E-03
   3251.6443      6.0000      1.4323      1.2935   4700.5776    258.6166   2985.2395      0.5317      0.0687  76.181E-02   -522.8793  9.8091E-03
   3251.6494      6.0000      1.4323      1.2926   4708.3960    258.9747   2984.4146      0.5319      0.0687  76.066E-02   -522.8793  9.7294E-03
   3251.6543      6.0000      1.4323      1.2916   4716.2363    259.3339   2983.5881      0.5321      0.0687  75.951E-02   -522.8793  9.6502E-03
   3251.6594      6.0000      1.4323      1.2907   4724.0981    259.6940   2982.7605      0.5323      0.0687  75.835E-02   -522.8793  9.5713E-03
   3251.6643      6.0000      1.4323      1.2897   4731.9819    260.0552   2981.9312      0.5325      0.0687  75.719E-02   -522.8793  9.4927E-03
   3251.6694      6.0000      1.4323      1.2888   4739.8877    260.4174   2981.1006      0.5327      0.0686  75.603E-02   -522.8793  9.4145E-03
   3251.6743      6.0000      1.4323      1.2878   4747.8154    260.7806   2980.2688      0.5329      0.0686  75.486E-02   -522.8793  9.3367E-03
   3251.6794      6.0000      1.4323      1.2868   4755.7656    261.1449   2979.4353      0.5332      0.0686  75.369E-02   -522.8793  9.2592E-03
   3251.6843      6.0000      1.4323      1.2859   4763.7378    261.5102   2978.6006      0.5334      0.0686  75.252E-02   -522.8793  9.1821E-03
   3251.6895      6.0000      1.4323      1.2849   4771.7319    261.8765   2977.7644      0.5336      0.0686  75.134E-02   -522.8793  9.1053E-03
   3251.6943      6.0000      1.4323      1.2839   4779.7490    262.2440   2976.9268      0.5338      0.0686  75.016E-02   -522.8793  9.0289E-03
   3251.6995      6.0000      1.4323      1.2830   4787.7881    262.6124   2976.0876      0.5340      0.0685  74.897E-02   -522.8793  8.9528E-03
   3251.7043      6.0000      1.4323      1.2820   4795.8501    262.9819   2975.2471      0.5342      0.0685  74.778E-02   -522.8793  8.8771E-03
   3251.7095      6.0000      1.4323      1.2810   4803.9346    263.3525   2974.4053      0.5344      0.0685  74.658E-02   -522.8793  8.8018E-03
   3251.7144      6.0000      1.4323      1.2800   4812.0420    263.7242   2973.5618      0.5346      0.0685  74.538E-02   -522.8793  8.7268E-03
   3251.7195      6.0000      1.4323      1.2790   4820.1719    264.0969   2972.7170      0.5348      0.0685  74.418E-02   -522.8793  8.6522E-03
   3251.7244      6.0000      1.4323      1.2780   4828.3252    264.4707   2971.8706      0.5351      0.0685  74.297E-02   -522.8793  8.5779E-03
   3251.7295      6.0000      1.4323      1.2770   4836.5010    264.8456   2971.0229      0.5353      0.0685  74.176E-02   -522.8793  8.5040E-03
   3251.7344      6.0000      1.4323      1.2760   4844.7002    265.2216   2970.1738      0.5355      0.0684  74.054E-02   -522.8793  8.4304E-03
   3251.7395      6.0000      1.4323      1.2750   4852.9224    265.5987   2969.3230      0.5357      0.0684  73.932E-02   -522.8793  8.3573E-03
   3251.7444      6.0000      1.4323      1.2740   4861.1680    265.9769   2968.4709      0.5359      0.0684  73.810E-02   -522.8793  8.2844E-03
   3251.7493      6.0000      1.4323      1.2730   4869.4370    266.3562   2967.6172      0.5361      0.0684  73.687E-02   -522.8793  8.2119E-03
   3251.7544      6.0000      1.4323      1.2720   4877.7295    266.7366   2966.7620      0.5363      0.0684  73.563E-02   -522.8793  8.1398E-03
   3251.7593      6.0000      1.4323      1.2709   4886.0454    267.1182   2965.9053      0.5365      0.0684  73.440E-02   -522.8793  8.0680E-03
   3251.7644      6.0000      1.4323      1.2699   4894.3853    267.5008   2965.0471      0.5368      0.0683  73.315E-02   -522.8793  7.9966E-03
   3251.7693      6.0000      1.4323      1.2689   4902.7485    267.8846   2964.1875      0.5370      0.0683  73.191E-02   -522.8793  7.9256E-03
   3251.7744      6.0000      1.4323      1.2679   4911.1357    268.2695   2963.3264      0.5372      0.0683  73.066E-02   -522.8793  7.8549E-03
   3251.7793      6.0000      1.4323      1.2668   4919.5469    268.6555   2962.4636      0.5374      0.0683  72.940E-02   -522.8793  7.7846E-03
   3251.7844      6.0000      1.4323      1.2658   4927.9824    269.0427   2961.5994      0.5376      0.0683  72.814E-02   -522.8793  7.7146E-03
   3251.7893      6.0000      1.4323      1.2647   4936.4414    269.4310   2960.7336      0.5378      0.0683  72.688E-02   -522.8793  7.6450E-03
   3251.7944      6.0000      1.4323      1.2637   4944.9253    269.8205   2959.8662      0.5381      0.0682  72.561E-02   -522.8793  7.5757E-03
   3251.7993      6.0000      1.4323      1.2626   4953.4331    270.2111   2958.9973      0.5383      0.0682  72.433E-02   -522.8793  7.5068E-03
   3251.8044      6.0000      1.4323      1.2616   4961.9653    270.6029   2958.1270      0.5385      0.0682  72.305E-02   -522.8793  7.4383E-03
   3251.8093      6.0000      1.4323      1.2605   4970.5225    270.9959   2957.2549      0.5387      0.0682  72.177E-02   -522.8793  7.3701E-03
   3251.8145      6.0000      1.4323      1.2594   4979.1040    271.3900   2956.3813      0.5389      0.0682  72.048E-02   -522.8793  7.3023E-03
   3251.8193      6.0000      1.4323      1.2583   4987.7100    271.7854   2955.5061      0.5392      0.0682  71.919E-02   -522.8793  7.2348E-03
   3251.8245      6.0000      1.4323      1.2573   4996.3413    272.1819   2954.6294      0.5394      0.0682  71.789E-02   -522.8793  7.1677E-03
   3251.8293      6.0000      1.4323      1.2562   5004.9971    272.5796   2953.7512      0.5396      0.0681  71.659E-02   -522.8793  7.1010E-03
   3251.8345      6.0000      1.4323      1.2551   5013.6782    272.9785   2952.8713      0.5398      0.0681  71.528E-02   -522.8793  7.0346E-03
   3251.8394      6.0000      1.4323      1.2540   5022.3843    273.3786   2951.9897      0.5400      0.0681  71.397E-02   -522.8793  6.9686E-03
   3251.8445      6.0000      1.4323      1.2529   5031.1157    273.7799   2951.1067      0.5403      0.0681  71.266E-02   -522.8793  6.9029E-03
   3251.8494      6.0000      1.4323      1.2518   5039.8721    274.1824   2950.2219      0.5405      0.0681  71.133E-02   -522.8793  6.8376E-03
   3251.8545      6.0000      1.4323      1.2507   5048.6543    274.5862   2949.3357      0.5407      0.0681  71.001E-02   -522.8793  6.7726E-03
   3251.8594      6.0000      1.4323      1.2496   5057.4619    274.9911   2948.4478      0.5409      0.0680  70.868E-02   -522.8793  6.7080E-03
   3251.8645      6.0000      1.4323      1.2485   5066.2954    275.3973   2947.5581      0.5412      0.0680  70.734E-02   -522.8793  6.6438E-03
   3251.8694      6.0000      1.4323      1.2474   5075.1543    275.8048   2946.6667      0.5414      0.0680  70.600E-02   -522.8793  6.5799E-03
   3251.8743      6.0000      1.4323      1.2463   5084.0391    276.2135   2945.7739      0.5416      0.0680  70.465E-02   -522.8793  6.5164E-03
   3251.8794      6.0000      1.4323      1.2451   5092.9497    276.6234   2944.8794      0.5418      0.0680  70.330E-02   -522.8793  6.4532E-03
   3251.8843      6.0000      1.4323      1.2440   5101.8867    277.0365   2943.9727      0.5420      0.0680  70.191E-02   -522.8793  6.3889E-03
   3251.8894      6.0000      1.4323      1.2427   5110.8496    277.4532   2943.0527      0.5423      0.0679  70.046E-02   -522.8793  6.3233E-03
   3251.8943      6.0000      1.4323      1.2415   5119.8389    277.8734   2942.1187      0.5425      0.0679  69.896E-02   -522.8793  6.2563E-03
   3251.8994      6.0000      1.4323      1.2401   5128.8550    278.2975   2941.1697      0.5427      0.0679  69.741E-02   -522.8793  6.1879E-03
   3251.9043      6.0000      1.4323      1.2387   5137.8970    278.7255   2940.2048      0.5430      0.0679  69.580E-02   -522.8793  6.1180E-03
   3251.9094      6.0000      1.4323      1.2373   5146.9658    279.1578   2939.2231      0.5432      0.0679  69.412E-02   -522.8793  6.0464E-03
   3251.9143      6.0000      1.4323      1.2358   5156.0610    279.5945   2938.2231      0.5434      0.0679  69.237E-02   -522.8793  5.9731E-03
   3251.9194      6.0000      1.4323      1.2342   5165.1836    280.0360   2937.2041      0.5436      0.0678  69.056E-02   -522.8793  5.8981E-03
   3251.9243      6.0000      1.4323      1.2325   5174.3330    280.4825   2936.1643      0.5439      0.0678  68.866E-02   -522.8793  5.8211E-03
   3251.9294      6.0000      1.4323      1.2308   5183.5093    280.9342   2935.1025      0.5441      0.0678  68.668E-02   -522.8793  5.7421E-03
   3251.9343      6.0000      1.4323      1.2289   5192.7124    281.3916   2934.0168      0.5443      0.0678  68.461E-02   -522.8793  5.6609E-03
   3251.9395      6.0000      1.4323      1.2270   5201.9434    281.8551   2932.9055      0.5445      0.0678  68.244E-02   -522.8793  5.5775E-03
   3251.9443      6.0000      1.4323      1.2249   5211.2012    282.3251   2931.7664      0.5448      0.0678  68.016E-02   -522.8793  5.4915E-03
   3251.9495      6.0000      1.4323      1.2228   5220.4868    282.8020   2930.5972      0.5450      0.0677  67.777E-02   -522.8793  5.4030E-03
   3251.9543      6.0000      1.4323      1.2205   5229.8003    283.2865   2929.3953      0.5452      0.0677  67.526E-02   -522.8793  5.3115E-03
   3251.9595      6.0000      1.4323      1.2181   5239.1411    283.7791   2928.1575      0.5455      0.0677  67.260E-02   -522.8793  5.2170E-03
   3251.9644      6.0000      1.4323      1.2155   5248.5098    284.2807   2926.8804      0.5457      0.0677  66.979E-02   -522.8793  5.1192E-03
   3251.9695      6.0000      1.4323      1.2127   5257.9067    284.7919   2925.5598      0.5459      0.0677  66.682E-02   -522.8793  5.0178E-03
   3251.9744      6.0000      1.4323      1.2098   5267.3315    285.3139   2924.1914      0.5462      0.0677  66.366E-02   -522.8793  4.9125E-03
   3251.9795      6.0000      1.4323      1.2067   5276.7842    285.8477   2922.7698      0.5464      0.0676  66.029E-02   -522.8793  4.8028E-03
   3251.9844      6.0000      1.4323      1.2033   5286.2656    286.3947   2921.2881      0.5466      0.0676  65.669E-02   -522.8793  4.6885E-03
   3251.9895      6.0000      1.4323      1.1997   5295.7754    286.9564   2919.7393      0.5469      0.0676  65.282E-02   -522.8793  4.5689E-03
   3251.9944      6.0000      1.4323      1.1958   5305.3135    287.5348   2918.1138      0.5471      0.0676  64.866E-02   -522.8793  4.4435E-03
   3251.9993      6.0000      1.4323      1.1915   5314.8804    288.1322   2916.4001      0.5473      0.0676  64.415E-02   -522.8793  4.3116E-03
   3252.0044      6.0000      1.4323      1.1868   5324.4761    288.7515   2914.5852      0.5476      0.0676  63.924E-02   -522.8793  4.1724E-03
   3252.0093      6.0000      1.4323      1.1817   5334.1011    289.3963   2912.6509      0.5478      0.0675  63.386E-02   -522.8793  4.0248E-03
   3252.0144      6.0000      1.4323      1.1760   5343.7544    290.0714   2910.5750      0.5480      0.0675  62.792E-02   -522.8793  3.8675E-03
   3252.0193      6.0000      1.4323      1.1696   5353.4375    290.7827   2908.3286      0.5483      0.0675  62.131E-02   -522.8793  3.6989E-03
   3252.0244      6.0000      1.4323      1.1624   5363.1494    291.5387   2905.8718      0.5485      0.0675  61.386E-02   -522.8793  3.5169E-03
   3252.0293      6.0000      1.4323      1.1541   5372.8911    292.3508   2903.1501      0.5487      0.0675  60.535E-02   -522.8793  3.3186E-03
   3252.0344      6.0000      1.4323      1.1445   5382.6621    293.2355   2900.0840      0.5490      0.0675  59.547E-02   -522.8793  3.1002E-03
   3252.0393      6.0000      1.4323      1.1330   5392.4092    294.2132   2896.5718      0.5492      0.0674  58.379E-02   -522.8793  2.8572E-03
   3252.0435      6.0000      1.4323      1.1217   5400.2744    295.1109   2893.2168      0.5494      0.0674  57.227E-02   -522.8793  2.6344E-03
   3252.0466      6.0000      1.4323      1.1105   5406.6436    295.9439   2889.9937      0.5496      0.0674  56.090E-02   -522.8793  2.4298E-03
   3252.0493      6.0000      1.4323      1.0994   5411.8159    296.7239   2886.8826      0.5497      0.0674  54.967E-02   -522.8793  2.2415E-03
   3252.0513      6.0000      1.4323      1.0884   5416.0234    297.4601   2883.8682      0.5498      0.0674  53.858E-02   -522.8793  2.0681E-03
   3252.0530      6.0000      1.4323      1.0775   5419.4502    298.1598   2880.9380      0.5499      0.0674  52.761E-02   -522.8793  1.9082E-03
   3252.0544      6.0000      1.4323      1.0667   5422.3452    298.8328   2878.0762      0.5499      0.0674  51.677E-02   -522.8793  1.7606E-03
   3252.0559      6.0000      1.4323      1.0560   5425.2124    299.4996   2875.2505      0.5500      0.0674  50.603E-02   -522.8793  1.6241E-03
   3252.0574      6.0000      1.4323      1.0455   5428.0518    300.1601   2872.4607      0.5501      0.0674  49.540E-02   -522.8793  1.4978E-03
   3252.0588      6.0000      1.4323      1.0350   5430.8643    300.8145   2869.7063      0.5501      0.0674  48.488E-02   -522.8793  1.3811E-03
   3252.0603      6.0000      1.4323      1.0247   5433.6489    301.4628   2866.9866      0.5502      0.0674  47.446E-02   -522.8793  1.2733E-03
   3252.0615      6.0000      1.4323      1.0144   5436.4067    302.1050   2864.3010      0.5503      0.0674  46.415E-02   -522.8793  1.1736E-03
   3252.0630      6.0000      1.4323      1.0043   5439.1382    302.7412   2861.6492      0.5503      0.0674  45.394E-02   -522.8793  1.0814E-03
   3252.0645      6.0000      1.4323      0.9942   5441.8433    303.3714   2859.0305      0.5504      0.0674  44.383E-02   -522.8793  9.9634E-04
   3252.0657      6.0000      1.4323      0.9843   5444.5220    303.9958   2856.4443      0.5505      0.0673  43.382E-02   -522.8793  9.1773E-04
   3252.0671      6.0000      1.4323      0.9745   5447.1748    304.6142   2853.8906      0.5505      0.0673  42.392E-02   -522.8793  8.4513E-04
   3252.0684      6.0000      1.4323      0.9647   5449.8018    305.2269   2851.3687      0.5506      0.0673  41.411E-02   -522.8793  7.7810E-04
   3252.0696      6.0000      1.4323      0.9551   5452.4033    305.8338   2848.8779      0.5507      0.0673  40.440E-02   -522.8793  7.1620E-04
   3252.0710      6.0000      1.4323      0.9455   5454.9800    306.4350   2846.4180      0.5507      0.0673  39.479E-02   -522.8793  6.5907E-04
   3252.0723      6.0000      1.4323      0.9361   5457.5312    307.0306   2843.9885      0.5508      0.0673  38.527E-02   -522.8793  6.0634E-04
   3252.0735      6.0000      1.4323      0.9267   5460.0581    307.6206   2841.5889      0.5508      0.0673  37.585E-02   -522.8793  5.5768E-04
   3252.0747      6.0000      1.4323      0.9174   5462.5601    308.2050   2839.2188      0.5509      0.0673  36.652E-02   -522.8793  5.1277E-04
   3252.0759      6.0000      1.4323      0.9083   5465.0381    308.7838   2836.8777      0.5510      0.0673  35.729E-02   -522.8793  4.7135E-04
   3252.0771      6.0000      1.4323      0.8992   5467.4922    309.3573   2834.5654      0.5510      0.0673  34.815E-02   -522.8793  4.3313E-04
   3252.0784      6.0000      1.4323      0.8902   5469.9224    309.9253   2832.2812      0.5511      0.0673  33.910E-02   -522.8793  3.9788E-04
   3252.0796      6.0000      1.4323      0.8813   5472.3286    310.4880   2830.0249      0.5511      0.0673  33.014E-02   -522.8793  3.6538E-04
   3252.0808      6.0000      1.4323      0.8725   5474.7119    311.0453   2827.7959      0.5512      0.0673  32.127E-02   -522.8793  3.3540E-04
   3252.0820      6.0000      1.4323      0.8637   5477.0718    311.5974   2825.5942      0.5513      0.0673  31.249E-02   -522.8793  3.0777E-04
   3252.0830      6.0000      1.4323      0.8551   5479.4087    312.1443   2823.4189      0.5513      0.0673  30.379E-02   -522.8793  2.8229E-04
   3252.0842      6.0000      1.4323      0.8466   5481.7231    312.6860   2821.2703      0.5514      0.0673  29.519E-02   -522.8793  2.5880E-04
   3252.0854      6.0000      1.4323      0.8381   5484.0146    313.2225   2819.1472      0.5514      0.0673  28.667E-02   -522.8793  2.3716E-04
   3252.0864      6.0000      1.4323      0.8297   5486.2842    313.7540   2817.0498      0.5515      0.0673  27.823E-02   -522.8793  2.1721E-04
   3252.0876      6.0000      1.4323      0.8214   5488.5317    314.2805   2814.9778      0.5515      0.0673  26.988E-02   -522.8793  1.9883E-04
   3252.0886      6.0000      1.4323      0.8132   5490.7573    314.8019   2812.9304      0.5516      0.0673  26.161E-02   -522.8793  1.8190E-04
   3252.0898      6.0000      1.4323      0.8051   5492.9609    315.3184   2810.9077      0.5516      0.0673  25.343E-02   -522.8793  1.6630E-04
   3252.0908      6.0000      1.4323      0.7970   5495.1436    315.8300   2808.9092      0.5517      0.0673  24.533E-02   -522.8793  1.5194E-04
   3252.0920      6.0000      1.4323      0.7890   5497.3047    316.3367   2806.9343      0.5517      0.0673  23.730E-02   -522.8793  1.3871E-04
   3252.0930      6.0000      1.4323      0.7812   5499.4448    316.8387   2804.9832      0.5518      0.0673  22.936E-02   -522.8793  1.2653E-04
   3252.0940      6.0000      1.4323      0.7733   5501.5640    317.3358   2803.0552      0.5518      0.0672  22.150E-02   -522.8793  1.1532E-04
   3252.0950      6.0000      1.4323      0.7656   5503.6626    317.6858   2801.7776      0.5519      0.0672  21.279E-02   -522.8793  1.0535E-04
   3252.0962      6.0000      1.4323      0.7580   5505.7397    317.3179   2803.6660      0.5519      0.0672  19.981E-02   -522.8793  9.7735E-05
   3252.0972      6.0000      1.4323      0.7504   5507.7969    316.9129   2805.7190      0.5520      0.0672  18.723E-02   -522.8793  9.0467E-05
   3252.0981      6.0000      1.4323      0.7429   5509.8335    316.4688   2807.9465      0.5520      0.0672  17.505E-02   -522.8793  8.3532E-05
   3252.0991      6.0000      1.4323      0.7354   5511.8501    315.9833   2810.3596      0.5521      0.0672  16.326E-02   -522.8793  7.6917E-05
   3252.1001      6.0000      1.4323      0.7281   5513.8467    315.4541   2812.9707      0.5521      0.0672  15.187E-02   -522.8793  7.0609E-05
   3252.1011      6.0000      1.4323      0.7208   5515.8237    314.8783   2815.7937      0.5522      0.0672  14.088E-02   -522.8793  6.4596E-05
   3252.1021      6.0000      1.4323      0.7136   5517.7808    314.2529   2818.8442      0.5522      0.0672  13.029E-02   -522.8793  5.8867E-05
   3252.1030      6.0000      1.4323      0.7065   5519.7183    313.5744   2822.1399      0.5523      0.0672  12.009E-02   -522.8793  5.3413E-05
   3252.1040      6.0000      1.4323      0.6994   5521.6367    312.8389   2825.7009      0.5523      0.0672  11.029E-02   -522.8793  4.8224E-05
   3252.1047      6.0000      1.4323      0.6924   5523.5352    312.0419   2829.5505      0.5524      0.0672  10.089E-02   -522.8793  4.3293E-05
   3252.1057      6.0000      1.4323      0.6855   5525.4141    311.1782   2833.7153      0.5524      0.0672  91.890E-03   -522.8793  3.8615E-05
   3252.1067      6.0000      1.4323      0.6786   5527.2739    310.2420   2838.2263      0.5525      0.0672  83.292E-03   -522.8793  3.4184E-05
   3252.1077      6.0000      1.4323      0.6718   5529.1138    309.2264   2843.1201      0.5525      0.0672  75.097E-03   -522.8793  2.9998E-05
